,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime,ZDNABERT intervals total length,ZDNABERT intervals number,ZHUNT intervals total length,ZHUNT intervals number
6166,SARS-CoV-2-10k-new,MZ565738.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29824,37.96942060085836,77.7613402523063,0.033244475496278444,2021-06-21,2021-06-21,1809,11,99,18
6167,SARS-CoV-2-10k-new,OX603573.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29897,38.1059299947877,77.8117924201577,0.030493150970445942,2021-06-09,2021-06-09,979,9,91,17
6168,SARS-CoV-2-10k-new,OP166612.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29720,37.90040376850606,77.72980499676748,0.0370566088377403,2022-07-21,2022-07-21,1380,9,99,18
6169,SARS-CoV-2-10k-new,OX530786.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.959155934622316,77.7562254255551,0.02953552847778222,2021-08-15,2021-08-15,1252,11,99,18
6170,SARS-CoV-2-10k-new,OQ205501.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29720,37.88485480668932,77.72180848531019,0.0371538177015896,2022-12-26,2022-12-26,1385,9,99,18
6171,SARS-CoV-2-10k-new,MW974481.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29782,37.97770165894284,77.76311701960856,0.03527984081486961,2021-01-18,2021-01-18,1807,6,99,18
6172,SARS-CoV-2-10k-new,OY637334.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29778,37.95390822676605,77.74809647252022,0.03813744089443934,2021-12-21,2021-12-21,1961,16,99,18
6173,SARS-CoV-2-10k-new,OX905221.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,38.110080305085994,77.82383330516672,0.029816125518838596,2022-01-01,2022-01-01,1203,10,79,15
6174,SARS-CoV-2-10k-new,ON056315.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.91718274026713,77.73942846059958,0.03418051695712733,2022-03-08,2022-03-08,1306,5,99,18
6175,SARS-CoV-2-10k-new,OQ187278.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29720,37.89030955585464,77.72435292533169,0.036596660169688044,2022-12-19,2022-12-19,1380,9,99,18
6176,SARS-CoV-2-10k-new,ON587866.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29727,37.89820701718976,77.72883809731405,0.03797145499079314,2022-05-06,2022-05-06,1692,9,99,18
6177,SARS-CoV-2-10k-new,OX685033.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.87125245166713,77.7210602538031,0.02888107130201916,2022-03-16,2022-03-16,1249,10,99,18
6178,SARS-CoV-2-10k-new,BS002999.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,"Homo sapiens, female",29794,37.97073236222058,77.75703583305261,0.03434834834857716,2022-01-23,2022-01-23,2168,9,99,18
6179,SARS-CoV-2-10k-new,ON851701.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29845,37.8555872005361,77.71532245458621,0.035944501947770824,2022-06-06,2022-06-06,1525,7,99,18
6180,SARS-CoV-2-10k-new,MW938587.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29706,38.03286496784949,77.78716893409018,0.031196978145336462,2021-03-12,2021-03-12,1607,11,91,17
6181,SARS-CoV-2-10k-new,OX702156.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29876,37.90830945558739,77.74683456877875,0.02233783914349254,2022-03-26,2022-03-26,491,13,91,17
6182,SARS-CoV-2-10k-new,OP571361.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.896224510397744,77.73061694171372,0.03986999281973984,2022-09-16,2022-09-16,1330,8,99,18
6183,SARS-CoV-2-10k-new,OM230519.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29812,37.938206581904794,77.74543041891087,0.03728704737036431,2021-12-26,2021-12-26,1493,7,99,18
6184,SARS-CoV-2-10k-new,OL847861.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29860,37.92364367046216,77.74506577552933,0.03717477203724854,2021-07-09,2021-07-09,1886,10,99,18
6185,SARS-CoV-2-10k-new,OX309495.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.87894792436886,77.71917156673635,0.02971598221713763,2021-12-20,2021-12-20,958,6,99,18
6186,SARS-CoV-2-10k-new,OX542293.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.92247854077253,77.74441457352151,0.034265311747617946,2021-06-24,2021-06-24,1265,10,99,18
6187,SARS-CoV-2-10k-new,OM227733.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29687,37.97285006905379,77.75975317122806,0.035199481622879156,2021-12-30,2021-12-30,1422,9,99,18
6188,SARS-CoV-2-10k-new,OX859092.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29881,37.98246854234413,77.7574202072264,0.025862927440283286,2021-11-24,2021-11-24,1465,22,99,18
6189,SARS-CoV-2-10k-new,OX518091.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.990080729826595,77.7744498223002,0.021764763914099858,2021-08-31,2021-08-31,591,12,99,18
6190,SARS-CoV-2-10k-new,OY342941.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29891,37.9853277043394,77.76572834557953,0.026500596640836406,2021-10-12,2021-10-12,1163,8,99,18
6191,SARS-CoV-2-10k-new,ON690953.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.8885748889786,77.72577197443468,0.03946459817646464,2022-05-14,2022-05-14,1654,9,99,18
6192,SARS-CoV-2-10k-new,ON484315.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29745,37.97949235165574,77.76681372154826,0.036492853422378936,2021-09-21,2021-09-21,1533,14,99,18
6193,SARS-CoV-2-10k-new,OX677060.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29882,37.840809146877746,77.69547869525576,0.028952783470892498,2021-08-20,2021-08-20,766,8,99,18
6194,SARS-CoV-2-10k-new,OX837503.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29835,37.90216843166919,77.73140295111455,0.0355434292535525,2022-06-22,2022-06-22,1847,9,99,18
6195,SARS-CoV-2-10k-new,ON732634.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.88521060422554,77.72402570695715,0.03958127050708537,2022-05-24,2022-05-24,1634,10,99,18
6196,SARS-CoV-2-10k-new,OX147996.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29846,37.898239010619704,77.73032754999514,0.03553980144669914,2022-06-14,2022-06-14,1414,10,99,18
6197,SARS-CoV-2-10k-new,OP119248.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29720,37.91177361284027,77.73501520591094,0.03729292371613407,2022-07-19,2022-07-19,1380,9,99,18
6198,SARS-CoV-2-10k-new,ON452119.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.88521060422554,77.72489629535204,0.0395553144466491,2022-04-19,2022-04-19,1619,9,99,18
6199,SARS-CoV-2-10k-new,OX708319.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.85253143051308,77.7115700419003,0.03621065291543915,2022-03-03,2022-03-03,1261,10,99,18
6200,SARS-CoV-2-10k-new,OY489409.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.9654767890062,77.75727243736026,0.03508349545538865,2021-12-10,2021-12-10,1267,12,99,18
6201,SARS-CoV-2-10k-new,OL824484.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29812,37.94827065651313,77.74877218708349,0.03743683560149631,2021-12-04,2021-12-04,1487,7,99,18
6202,SARS-CoV-2-10k-new,OM995694.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29792,37.963211600429645,77.75663441992464,0.0360407953314843,2022-01-30,2022-01-30,1703,8,99,18
6203,SARS-CoV-2-10k-new,OQ328770.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29709,37.89760678582248,77.7298145287885,0.03931056916902206,2023-01-08,2023-01-08,1352,7,99,18
6204,SARS-CoV-2-10k-new,OP052870.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.882764654418196,77.72453446264274,0.04006175430951745,2022-07-01,2022-07-01,1347,10,99,18
6205,SARS-CoV-2-10k-new,OP201646.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29721,37.88485480668932,77.72535287685326,0.03743205336104893,2022-07-28,2022-07-28,1380,9,99,18
6206,SARS-CoV-2-10k-new,OX605473.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.99194089993284,77.76964376395654,0.03350682429970509,2020-11-05,2020-11-05,1011,11,99,18
6207,SARS-CoV-2-10k-new,OW428874.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29882,36.474524585998054,77.04038773047387,0.03769092351143654,2022-01-06,2022-01-06,227,2,76,11
6208,SARS-CoV-2-10k-new,OD917675.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.98676208715519,77.76931870086133,0.033856399663508674,2020-12-15,2020-12-15,1716,15,99,18
6209,SARS-CoV-2-10k-new,ON978060.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29720,37.90295443838751,77.73218415551042,0.0368733024212529,2022-06-29,2022-06-29,1380,9,99,18
6210,SARS-CoV-2-10k-new,OY488606.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.962806709642585,77.76439759394543,0.033915356986542106,2021-09-07,2021-09-07,1265,10,99,18
6211,SARS-CoV-2-10k-new,OX512582.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.955591387013335,77.75228498536899,0.03538270269195054,2021-09-12,2021-09-12,1252,11,99,18
6212,SARS-CoV-2-10k-new,OX590724.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.9090614537207,77.74228030618065,0.03678376022209806,2020,2020-01-01,593,4,99,18
6213,SARS-CoV-2-10k-new,OX503963.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.98693443019599,77.77007969317714,0.030396084633200177,2021-09-08,2021-09-08,1241,10,99,18
6214,SARS-CoV-2-10k-new,OL719501.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29764,37.93508936970837,77.74493334302065,0.036347419143723095,2021-11-03,2021-11-03,1452,4,99,18
6215,SARS-CoV-2-10k-new,OA992678.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.9860318313075,77.76745166217137,0.03285473175151684,2020-09-24,2020-09-24,1045,7,99,18
6216,SARS-CoV-2-10k-new,OL752290.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.90023085416039,77.73611534210653,0.034892697285329115,2021-11-24,2021-11-24,1178,8,99,18
6217,SARS-CoV-2-10k-new,OM277353.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29701,37.95158412174674,77.75414028781194,0.034950268520591035,2021-12-17,2021-12-17,2029,7,99,18
6218,SARS-CoV-2-10k-new,OW509503.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29625,37.94093796458981,77.74764688258182,0.036668247891843135,2021-12-30,2021-12-30,999,6,99,18
6219,SARS-CoV-2-10k-new,MW903061.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29714,37.97873056471697,77.76556949737795,0.03633242780583136,2021-03-17,2021-03-17,1807,6,91,17
6220,SARS-CoV-2-10k-new,ON250921.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.895303458484726,77.72945656253057,0.03910790889680255,2022-04-01,2022-04-01,1619,9,99,18
6221,SARS-CoV-2-10k-new,OL982633.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29701,37.93858172267493,77.74741992825568,0.03522235124109915,2021-12-08,2021-12-08,2026,8,99,18
6222,SARS-CoV-2-10k-new,OM923476.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29770,37.954117330462864,77.7518670330495,0.034935075052660046,2022-02-08,2022-02-08,1826,9,99,18
6223,SARS-CoV-2-10k-new,MZ358445.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29848,37.975743768426696,77.76226178945802,0.03452459718353921,2021-05-10,2021-05-10,1595,10,99,18
6224,SARS-CoV-2-10k-new,OL786521.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29803,37.965976579538975,77.75765107414134,0.035366875844309156,2021-11-17,2021-11-17,1825,12,99,18
6225,SARS-CoV-2-10k-new,OP119572.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29534,37.86611587038228,77.71805906351716,0.0371858274174991,2022-07-19,2022-07-19,1831,8,99,18
6226,SARS-CoV-2-10k-new,OX719895.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29765,38.03274159010845,77.78884591102587,0.03530253709740672,2020,2020-01-01,1607,16,91,17
6227,SARS-CoV-2-10k-new,ON580577.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29809,37.954980039585365,77.75204358967164,0.03612073132069853,2021-10-07,2021-10-07,1730,10,99,18
6228,SARS-CoV-2-10k-new,OY654415.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.92600630743667,77.73436300803627,0.038377146025553525,2022-02-13,2022-02-13,1863,10,99,18
6229,SARS-CoV-2-10k-new,OY335540.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.8909612625538,77.74113151432334,0.016853246584281736,2021-12-21,2021-12-21,12,1,69,13
6230,SARS-CoV-2-10k-new,ON975558.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29631,37.88937261651649,77.72643838060657,0.038298294681971996,2022-06-26,2022-06-26,1402,8,99,18
6231,SARS-CoV-2-10k-new,OD921966.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.899322362052274,77.7235844318028,0.03473335040991419,2020-12-28,2020-12-28,535,6,99,18
6232,SARS-CoV-2-10k-new,ON835481.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29729,37.887735016629335,77.72358307308014,0.042074626393352764,2022-05-31,2022-05-31,1538,11,99,18
6233,SARS-CoV-2-10k-new,OV313393.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.987511516020064,77.77429111213559,0.03460942675044821,2021-11-15,2021-11-15,1265,10,99,18
6234,SARS-CoV-2-10k-new,OD914205.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.982674098448726,77.76431222382735,0.03348228111360045,2020-12-20,2020-12-20,1020,11,99,18
6235,SARS-CoV-2-10k-new,OX955905.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.97170603850935,77.75952032148041,0.03375056675167447,2021-10-19,2021-10-19,949,7,99,18
6236,SARS-CoV-2-10k-new,OX894100.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29885,37.911330711572724,77.73344226153586,0.035225114456954976,2022-03-20,2022-03-20,1394,8,99,18
6237,SARS-CoV-2-10k-new,OY641235.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29778,37.950488955754636,77.74615549938352,0.038228531907537285,2021-12-23,2021-12-23,1961,16,99,18
6238,SARS-CoV-2-10k-new,OX429764.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29844,37.885003362474784,77.72550461113696,0.03578942776000384,2022-07-19,2022-07-19,1253,9,99,18
6239,SARS-CoV-2-10k-new,ON661376.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29836,37.94744603834294,77.7508988222379,0.03449282445226219,2021-12-01,2021-12-01,995,7,99,18
6240,SARS-CoV-2-10k-new,OD967687.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.983402210798644,77.76749075704441,0.03408834979996803,2021-01-30,2021-01-30,1716,15,99,18
6241,SARS-CoV-2-10k-new,OY717169.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.92998374864572,77.73595445623721,0.039099992950370636,2021-12-25,2021-12-25,1868,10,99,18
6242,SARS-CoV-2-10k-new,OX596706.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.98167609808677,77.7654940380844,0.034639316166839976,2021-07-12,2021-07-12,1265,10,99,18
6243,SARS-CoV-2-10k-new,ON731264.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29724,37.88521060422554,77.72439440881578,0.039379264771135215,2022-05-21,2022-05-21,1634,8,99,18
6244,SARS-CoV-2-10k-new,OX581779.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.909087863866276,77.73820248187172,0.035112556335235245,2021-06-28,2021-06-28,1265,10,99,18
6245,SARS-CoV-2-10k-new,OR155173.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.88612961841309,77.72621452721711,0.039806354792143776,2022-07-06,2022-07-06,1349,9,99,18
6246,SARS-CoV-2-10k-new,OL951973.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29809,37.961689422657585,77.75589088639572,0.03882957487194795,2021-11-08,2021-11-08,1387,10,99,18
6247,SARS-CoV-2-10k-new,OX524747.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29896,38.00605893693197,77.7806233624276,0.030800562486053742,2021-06-26,2021-06-26,985,8,99,18
6248,SARS-CoV-2-10k-new,OY630866.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.9179253928923,77.73114992411473,0.03905325939164358,2022-02-02,2022-02-02,1865,10,99,18
6249,SARS-CoV-2-10k-new,ON483456.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29814,37.95409483482878,77.7513045405392,0.036773448914206405,2021-10-14,2021-10-14,1493,7,99,18
6250,SARS-CoV-2-10k-new,OX429501.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29837,37.91386271870794,77.7367886102233,0.035215818789721534,2022-07-07,2022-07-07,1634,13,99,18
6251,SARS-CoV-2-10k-new,OA975127.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,38.00617822846014,77.77594281888236,0.03315167369795833,2020-06-21,2020-06-21,1048,7,99,18
6252,SARS-CoV-2-10k-new,OM774620.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29770,37.912813738441216,77.73127282859394,0.03811018140747428,2022-01-27,2022-01-27,1826,9,99,18
6253,SARS-CoV-2-10k-new,OX589269.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.87897848786011,77.70243309445442,0.023554005150076093,2020-10-02,2020-10-02,108,7,39,8
6254,SARS-CoV-2-10k-new,OX816143.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.866766979002804,77.71578882128728,0.040130245174881674,2022-12-27,2022-12-27,1433,10,99,18
6255,SARS-CoV-2-10k-new,OX867352.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29868,37.999648598787665,77.77984667953586,0.023749961530945864,2021-12-24,2021-12-24,1130,17,79,15
6256,SARS-CoV-2-10k-new,OY686167.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.91089377886444,77.72631465338628,0.03917648737099276,2021-12-29,2021-12-29,1832,9,99,18
6257,SARS-CoV-2-10k-new,OY347778.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,38.16549359321422,77.87598620048618,0.022127087720406217,2021-02-13,2021-02-13,1476,12,89,16
6258,SARS-CoV-2-10k-new,OW094168.2,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29867,38.04932915561983,77.80488611359402,0.035160733787735994,2021-12-15,2021-12-15,641,6,91,17
6259,SARS-CoV-2-10k-new,OX754876.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29866,38.036918707845224,77.79185886736656,0.032750913575002635,2022-01-17,2022-01-17,1242,10,79,15
6260,SARS-CoV-2-10k-new,OL939384.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29816,37.966192648242554,77.756847288078,0.03732713041251634,2021-11-23,2021-11-23,1469,15,99,18
6261,SARS-CoV-2-10k-new,ON539759.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29726,37.89275381820628,77.72667851150675,0.03806119895580414,2022-05-06,2022-05-06,1692,9,99,18
6262,SARS-CoV-2-10k-new,OX884924.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29867,38.16358352824438,77.84437929408506,0.03762053478446306,2022-01-24,2022-01-24,1302,6,91,17
6263,SARS-CoV-2-10k-new,OD940470.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29886,37.98756929279355,77.76785664701822,0.03432319600775896,2021-01-17,2021-01-17,1392,7,99,18
6264,SARS-CoV-2-10k-new,ON320860.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29804,37.86234926606429,77.71878790566547,0.03603163137951282,2022-04-03,2022-04-03,1631,7,99,18
6265,SARS-CoV-2-10k-new,OW123057.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29864,37.90203202799085,77.7312051851319,0.03640750827679722,2022-01-28,2022-01-28,1525,15,99,18
6266,SARS-CoV-2-10k-new,OW517175.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.87122924623899,77.7041840459558,0.029162868534548202,2022-01-03,2022-01-03,702,6,99,18
6267,SARS-CoV-2-10k-new,OM399496.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29792,37.93788736189706,77.74539276018936,0.034884384694237505,2022-01-13,2022-01-13,1553,11,99,18
6268,SARS-CoV-2-10k-new,MZ255143.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29777,37.96218557947409,77.75706322622699,0.03522646191720855,2021-04-24,2021-04-24,1547,9,99,18
