,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime
2822,Betacoronavirus_1,ON792958.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Bos taurus; Charolais,30924,36.99715431380158,77.32431723366159,0.18167221226686653,25-Nov-2019,2019-11-25
2823,Betacoronavirus_1,KF923896.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30737,36.73422910498748,77.21835338573584,0.17999547958172146,Feb-2012,2012-02-01
2824,Betacoronavirus_1,FJ425184.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,waterbuck,30995,37.054363607033395,77.35553109112499,0.1811935896349224,01-Jan-1994,1994-01-01
2825,Betacoronavirus_1,OK391230.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,29185,36.48792187767689,77.09819407387914,0.17307863272226665,01-Apr-2021,2021-04-01
2826,Betacoronavirus_1,LC494190.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30898,36.99592206615315,77.3347722634669,0.18167428633656182,2017-12,2017-12-01
2827,Betacoronavirus_1,OQ621716.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,dog,30715,36.561940419990236,77.13432116385007,0.1946784897953123,2021,2021-01-01
2828,Betacoronavirus_1,ON461796.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30641,36.58754593306187,77.16671701898446,0.17025015365438748,2020-04-08,2020-04-08
2829,Betacoronavirus_1,OP037429.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31011,37.06426751797749,77.36910607667102,0.1803070308728491,2019,2019-01-01
2830,Betacoronavirus_1,ON142320.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,cow,31008,37.06140350877193,77.36759571479377,0.18132388760468904,2021,2021-01-01
2831,Betacoronavirus_1,LC494140.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30939,37.01153883448075,77.34153050465943,0.18193355144772244,2015-11,2015-11-01
2832,Betacoronavirus_1,OQ621718.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,dog,30715,36.54891746703565,77.1260028291374,0.19507303496364645,2022,2022-01-01
2833,Betacoronavirus_1,KF923898.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30716,36.60307331683813,77.16423954219505,0.17792313457191644,Mar-2012,2012-03-01
2834,Betacoronavirus_1,KF923925.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.63920815289942,77.18338320502266,0.1763211396098331,Sep-2010,2010-09-01
2835,Betacoronavirus_1,ON554064.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30695,36.50431666395178,77.11784244620924,0.17612931524027445,2018,2018-01-01
2836,Betacoronavirus_1,MF374983.2,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30721,36.613391491162396,77.169413502309,0.17590847515704472,01-Feb-2016,2016-02-01
2837,Betacoronavirus_1,ON554085.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30702,36.59045013354179,77.15913116419551,0.1779682034441596,2019,2019-01-01
2838,Betacoronavirus_1,LC494176.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30945,37.02698335756988,77.34842640947943,0.18029075600684255,2016,2016-01-01
2839,Betacoronavirus_1,KY967356.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30648,36.59835931627284,77.16293480145885,0.1767166832702525,2015,2015-01-01
2840,Betacoronavirus_1,OR077311.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,goat,30943,36.97120511908994,77.33820237340643,0.18140697980142187,Jan-2023,2023-01-01
2841,Betacoronavirus_1,ON554066.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30705,36.58036150464094,77.15290503870295,0.1756992482710997,2018,2018-01-01
2842,Betacoronavirus_1,MG197723.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30566,36.63874893672708,77.17939794732217,0.17532301702706993,20-Jun-2016,2016-06-20
2843,Betacoronavirus_1,KY419110.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Sus scrofa scrofa,30515,37.12600360478453,77.41498512314053,0.17203287592335237,12-Aug-2015,2015-08-12
2844,Betacoronavirus_1,FJ425190.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,sambar deer,30987,37.04133991673928,77.35036066304207,0.1819524727494795,01-Jan-1994,1994-01-01
2845,Betacoronavirus_1,OM386794.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30722,36.59592474448278,77.16022827665188,0.17535520463011317,12-Dec-2021,2021-12-12
2846,Betacoronavirus_1,ON554074.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30689,36.56033106324742,77.14499674568572,0.1750436972464178,2019,2019-01-01
2847,Betacoronavirus_1,KF923910.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.63920815289942,77.1848844185991,0.17696940191365113,Jun-2007,2007-06-01
2848,Betacoronavirus_1,ON554081.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30710,36.5939433409313,77.16107440901112,0.17614367948180662,2019,2019-01-01
2849,Betacoronavirus_1,OP037400.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,30868,37.04519682488255,77.35530841434951,0.18190650555254242,2020,2020-01-01
2850,Betacoronavirus_1,KY684759.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30656,36.6062108559499,77.1595487706524,0.17530435312460574,2016,2016-01-01
2851,Betacoronavirus_1,MW411432.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30726,36.57163314456812,77.1505108694995,0.17615073896339892,04-Jun-2020,2020-06-04
2852,Betacoronavirus_1,OQ621710.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,dog,30769,36.5920244401833,77.14685735224606,0.19281884739228433,2014,2014-01-01
2853,Betacoronavirus_1,KF530098.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens; sex: F; age: 7Y,30578,36.689776963830205,77.20140341490787,0.17746667588696868,10-May-1996,1996-05-10
2854,Betacoronavirus_1,OR077313.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,cattle,31080,37.07850707850708,77.37944314048866,0.18073838442947235,Jul-2022,2022-07-01
2855,Betacoronavirus_1,ON792957.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Bos taurus; Hereford,30879,36.97982447618122,77.32076292538238,0.18260083112407735,06-Nov-2019,2019-11-06
2856,Betacoronavirus_1,OK391229.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30492,36.9916326133489,77.32867093303855,0.1551749943937553,30-Jul-2019,2019-07-30
2857,Betacoronavirus_1,KF530079.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens; sex: M; age: 9Y,30581,36.71560773029005,77.21570677030087,0.1775536910513996,14-Mar-1991,1991-03-14
2858,Betacoronavirus_1,LC494187.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30940,37.02650290885585,77.34944199813708,0.1811353516606612,2017-12,2017-12-01
2859,Betacoronavirus_1,KX432213.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,dog,30868,36.59129195283141,77.14556212135892,0.19310553248942375,2014,2014-01-01
2860,Betacoronavirus_1,KF923894.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.63920815289942,77.18395853921305,0.17688201830750214,May-2007,2007-05-01
2861,Betacoronavirus_1,ON554052.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30699,36.587510993843445,77.15303210365539,0.17785261456527682,2017,2017-01-01
2862,Betacoronavirus_1,OP037375.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31009,37.05053371601793,77.36403583746852,0.1815821117391085,2016,2016-01-01
2863,Betacoronavirus_1,LC494182.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30940,37.02327084680026,77.34409549553982,0.18360529302473405,2016-12,2016-12-01
2864,Betacoronavirus_1,LC494169.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30945,37.05606721602844,77.36666133624624,0.18010699508656505,2009-03,2009-03-01
2865,Betacoronavirus_1,KF530091.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens; sex: F; age: 3Y,30606,36.728092530876296,77.21809011750867,0.18102489151014914,24-Jan-1991,1991-01-24
2866,Betacoronavirus_1,MW532116.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30678,36.60929656431319,77.15965118276267,0.17543768520802905,01-Dec-2017,2017-12-01
2867,Betacoronavirus_1,ON554027.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30684,36.61191500456264,77.16876868989874,0.1737856414771496,2016,2016-01-01
2868,Betacoronavirus_1,KY967361.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30661,36.650770838777106,77.18349839376492,0.1751106421032013,2015,2015-01-01
2869,Betacoronavirus_1,MZ221192.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30568,36.570923841926195,77.14931026021878,0.17716866257333116,2018,2018-01-01
2870,Betacoronavirus_1,OP037365.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31007,37.10452478472603,77.38484118527305,0.180415300663991,2013,2013-01-01
2871,Betacoronavirus_1,ON554034.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30674,36.57828653425953,77.15022357388324,0.1759276229730252,2016,2016-01-01
2872,Betacoronavirus_1,OK391226.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30686,36.67470507723392,77.19665948383187,0.17651137745485398,04-May-2019,2019-05-04
2873,Betacoronavirus_1,KF530072.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens; sex: M; age: 19Y,30577,36.67789514994931,77.19688680654565,0.17996914642479786,11-Dec-1997,1997-12-11
2874,Betacoronavirus_1,LC494186.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30942,37.03057333074785,77.35003404263739,0.1808450844277287,2017-12,2017-12-01
2875,Betacoronavirus_1,ON554094.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30699,36.57122381836542,77.15176931449088,0.17506239045672398,2019,2019-01-01
2876,Betacoronavirus_1,OP037435.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31008,37.166172106824924,77.41537614529608,0.1781356105759694,2019,2019-01-01
2877,Betacoronavirus_1,KX538966.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.6261843519031,77.17746013532121,0.17634749428989865,02-Apr-2012,2012-04-02
2878,Betacoronavirus_1,KX538973.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30716,36.63562963927595,77.18477897199477,0.175202810408268,16-Jul-2012,2012-07-16
2879,Betacoronavirus_1,KF530087.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens; sex: M; age: 6Y,30577,36.75965595055107,77.23534763977409,0.17973411731275546,05-Mar-1987,1987-03-05
2880,Betacoronavirus_1,LC494154.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30936,36.89875872769589,77.2952354634889,0.18481524314307848,2014-09,2014-09-01
2881,Betacoronavirus_1,MG197717.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30524,36.59743152928843,77.16161835114644,0.1779715452173451,06-Jul-2015,2015-07-06
2882,Betacoronavirus_1,LC061273.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Equus caballus adult,30916,37.187863889248284,77.42954593799385,0.1836214276969819,2012,2012-01-01
2883,Betacoronavirus_1,MW711287.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,31008,37.04527863777089,77.36065283388655,0.18134001129430982,01-Sep-2020,2020-09-01
2884,Betacoronavirus_1,OP037423.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31014,37.080028374282584,77.37812304476563,0.18270321093474165,2018,2018-01-01
2885,Betacoronavirus_1,DQ811784.2,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31007,37.13677556680749,77.39952748806724,0.1829150871239556,1983,1983-01-01
2886,Betacoronavirus_1,KF923909.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.62944030215218,77.1809362789482,0.1770611592155409,Jun-2007,2007-06-01
2887,Betacoronavirus_1,OP866729.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Dairy Calves,31034,37.0722433460076,77.37526035925663,0.18052373076985598,20-Dec-2021,2021-12-20
2888,Betacoronavirus_1,MT118683.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30721,36.59711597929755,77.16460707664663,0.17523840928614856,2019,2019-01-01
2889,Betacoronavirus_1,ON792945.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Bos taurus; Salers,31216,37.006663249615585,77.33236292241344,0.1821754867689475,04-Nov-2019,2019-11-04
2890,Betacoronavirus_1,OK391224.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30326,36.64512299676845,77.18399250202992,0.17653257222373941,20-Feb-2019,2019-02-20
2891,Betacoronavirus_1,OP037379.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31006,37.086370379926464,77.37801560364471,0.17823357793612687,2016,2016-01-01
2892,Betacoronavirus_1,AF391541.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,31028,37.12453268015985,77.38986736897664,0.1802461411619924,05-FEB-2002,2002-02-05
2893,Betacoronavirus_1,KF923923.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.62944030215218,77.18012293286569,0.17533382729988534,Oct-2008,2008-10-01
2894,Betacoronavirus_1,OP037387.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31000,37.06451612903226,77.37099061376784,0.18259651725435314,2018,2018-01-01
2895,Betacoronavirus_1,ON554061.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30706,36.592196964762586,77.16323771204293,0.17825252255733856,2018,2018-01-01
2896,Betacoronavirus_1,OM937885.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,donkey,30964,37.233561555354605,77.44846353243167,0.18042394543254173,2020,2020-01-01
2897,Betacoronavirus_1,OQ621724.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,dog,30758,36.53683594511997,77.1204934262044,0.19403659784853577,2022,2022-01-01
2898,Betacoronavirus_1,OP037440.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31033,37.03154706280411,77.3528689613479,0.1815247345387849,2022,2022-01-01
2899,Betacoronavirus_1,KY994645.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,piglet,30684,37.27349758831964,77.49403270716766,0.17208706108510008,21-Aug-2008,2008-08-21
2900,Betacoronavirus_1,OP004056.2,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Capra hircus,31038,36.9836974031832,77.3398967493921,0.17991074904783552,Apr-2022,2022-04-01
2901,Betacoronavirus_1,MG757138.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,cattle,31026,37.066047771008606,77.37100574348221,0.18108765845218203,2014,2014-01-01
2902,Betacoronavirus_1,KF923914.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.635952202650344,77.18287776997118,0.17695990524742194,Jun-2007,2007-06-01
2903,Betacoronavirus_1,KF923907.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30713,36.642464103148505,77.18680639851806,0.1766931472803598,May-2007,2007-05-01
2904,Betacoronavirus_1,LC494128.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30954,37.093752019125155,77.38312928573237,0.18051829701868352,2012-05,2012-05-01
2905,Betacoronavirus_1,LQ289146.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,31022,37.03178389530011,77.34530809389065,0.18493930018309246,05-OCT-2016,2016-10-05
2906,Betacoronavirus_1,OK391221.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,29936,36.68826830571887,77.19555983614106,0.17450575234781354,15-Dec-2018,2018-12-15
2907,Betacoronavirus_1,LC494156.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30942,37.1016740999289,77.39061797672389,0.1812884534046377,2014-12,2014-12-01
2908,Betacoronavirus_1,OK318947.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30679,36.56149052109505,77.14805145514345,0.17569921972087374,22-Oct-2019,2019-10-22
2909,Betacoronavirus_1,MW052042.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30651,36.59380097879282,77.16117806978417,0.17906614113812566,2019,2019-01-01
2910,Betacoronavirus_1,LC720427.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30714,36.58592172950446,77.15990882404554,0.17623542933112685,2020,2020-01-01
2911,Betacoronavirus_1,OK662397.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30731,36.767433536168696,77.23933146076905,0.1773276759801942,2021,2021-01-01
2912,Betacoronavirus_1,FJ938064.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,30995,37.10921116309082,77.3813385661349,0.17955734562592354,01-Jan-2000,2000-01-01
2913,Betacoronavirus_1,MG197716.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,,30515,36.58856300180239,77.15698338471117,0.17739093742271997,06-Jun-2015,2015-06-06
2914,Betacoronavirus_1,OP037390.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31005,37.02628608288986,77.35370659683593,0.17839448946814956,2019,2019-01-01
2915,Betacoronavirus_1,KF530066.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens; sex: M; age: 12Y,30564,36.7327574924748,77.22214759341159,0.1806605672467484,16-Jan-1990,1990-01-16
2916,Betacoronavirus_1,KY983585.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30659,36.61241397305848,77.16491303637224,0.1751675215627603,2015,2015-01-01
2917,Betacoronavirus_1,MN310476.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30562,36.554071746530504,77.14547357253747,0.17848249227818636,2019,2019-01-01
2918,Betacoronavirus_1,OR077310.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,goat,31005,37.013384937913244,77.34146045426843,0.17654572319195275,Apr-2023,2023-04-01
2919,Betacoronavirus_1,ON453891.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Equus caballus,30884,37.26201269265639,77.46222577657892,0.18217106394945545,2021,2021-01-01
2920,Betacoronavirus_1,LC061274.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Equus caballus adult,30916,37.187863889248284,77.42931666261961,0.18380513385742758,2012,2012-01-01
2921,Betacoronavirus_1,ON554084.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30695,36.572731715263075,77.15174528457175,0.17640621126665973,2019,2019-01-01
2922,Betacoronavirus_1,MN310478.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30681,36.61561869480369,77.1666116896609,0.17432448258310634,2019,2019-01-01
2923,Betacoronavirus_1,MN306041.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30717,36.592115115408404,77.1604625622141,0.17693717209402252,2019,2019-01-01
2924,Betacoronavirus_1,LC654450.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30724,36.687931258950655,77.1991530898789,0.17876976300858294,2017,2017-01-01
2925,Betacoronavirus_1,FJ938063.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,bovine,31024,37.13327745180218,77.39808127992995,0.18040407526574717,30-Nov-1996,1996-11-30
2926,Betacoronavirus_1,ON554093.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30719,36.59298805299652,77.15957536061666,0.17655922744035907,2019,2019-01-01
2927,Betacoronavirus_1,OK391227.1,Orthocoronavirinae,Betacoronavirus,Embecovirus,Betacoronavirus 1,Homo sapiens,30676,36.51388707784587,77.12886623603873,0.17687109374541995,14-Jul-2019,2019-07-14
2928,Tylonycteris_bat_coronavirus_HKU4,NC_009019.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,bat,30286,37.81615267780493,77.5989273524944,0.09648467959535316,20-NOV-2020,2020-11-20
2929,Tylonycteris_bat_coronavirus_HKU4,EF065505.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,bat,30286,37.81615267780493,77.5989273524944,0.09648467959535316,01-FEB-2022,2022-02-01
2930,Tylonycteris_bat_coronavirus_HKU4,EF065506.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,Tylonycteris bat coronavirus HKU4,bat,30286,37.822756389090664,77.6018966945523,0.09650429694170318,07-FEB-2007,2007-02-07
2931,Tylonycteris_bat_coronavirus_HKU4,MH002338.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,,30252,37.86195953986513,77.6109429725044,0.09708631646653591,01-Nov-2012,2012-11-01
2932,Tylonycteris_bat_coronavirus_HKU4,DQ648794.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,Tylonycteris bat coronavirus HKU4,,30307,37.93513049790477,77.65108686132834,0.0907858704077351,19-JUL-2006,2006-07-19
2933,Tylonycteris_bat_coronavirus_HKU4,KJ473822.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,Tylonycteris bat coronavirus HKU4,Tylonycteris pachypus,30247,37.84507554468212,77.61643655492259,0.10083253186597405,2012,2012-01-01
2934,Tylonycteris_bat_coronavirus_HKU4,MH002337.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,,30255,37.89581542936471,77.6366677085245,0.09529150136981196,01-Nov-2012,2012-11-01
2935,Tylonycteris_bat_coronavirus_HKU4,MW218395.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Tylonycteris pachypus,30248,37.8008463369479,77.58696212274242,0.09723814780720523,16-Aug-2010,2010-08-16
2936,Tylonycteris_bat_coronavirus_HKU4,MH002339.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,,30280,37.86327608982827,77.61133725515168,0.09483242475473766,23-Apr-2014,2014-04-23
2937,Tylonycteris_bat_coronavirus_HKU4,EF065508.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,Tylonycteris bat coronavirus HKU4,bat,30316,37.82820952632273,77.59828041631067,0.09854085981937417,07-FEB-2007,2007-02-07
2938,Tylonycteris_bat_coronavirus_HKU4,EF065507.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,Tylonycteris bat coronavirus HKU4,bat,30286,37.8194545334478,77.60100705598194,0.09658468959635326,07-FEB-2007,2007-02-07
2939,Myodes_coronavirus_2JL14,KY370044.1,Coronavirinae,,,,Allactaga sibirica,32221,40.557400453120636,78.97290920183553,0.12329066552488065,May-2014,2014-05-01
2940,Myodes_coronavirus_2JL14,KY370046.1,Coronavirinae,,,,Myodes rufocanus,31393,37.97980441499698,77.75562724996894,0.17540447522354,Aug-2014,2014-08-01
2941,Myodes_coronavirus_2JL14,NC_046954.1,Coronavirinae,,,,Myodes rufocanus,31393,37.97980441499698,77.75562724996894,0.17540447522354,Aug-2014,2014-08-01
2942,Myodes_coronavirus_2JL14,KY370047.1,Coronavirinae,,,,Apodemus peninsulae,31290,39.98402045381911,78.67556858880943,0.15751844157750458,Dec-2014,2014-12-01
2943,Myodes_coronavirus_2JL14,KY370049.1,Coronavirinae,,,,Niviventer niviventer,31172,38.37418195816758,77.96627208518191,0.1645217288713095,Jun-2015,2015-06-01
2944,Myodes_coronavirus_2JL14,MW855473.1,Coronavirinae,,,,Rhizomys,31157,38.6686779856854,78.10614157376091,0.17579141043652888,Feb-2020,2020-02-01
2945,Myodes_coronavirus_2JL14,KY370051.1,Coronavirinae,,,,Bandicota indica,31149,38.62403287424957,78.09027021774261,0.17643999075849454,May-2015,2015-05-01
2946,Myodes_coronavirus_2JL14,KY370048.1,Coronavirinae,,,,Mus musculus,31133,38.41582886326406,78.00151034738678,0.17889269161823856,Jan-2015,2015-01-01
2947,Myodes_coronavirus_2JL14,KY370043.1,Coronavirinae,,,,Rattus norvegicus,31132,38.41063857124502,77.99986712957923,0.18037266032080093,Jul-2013,2013-07-01
2948,Myodes_coronavirus_2JL14,KY370052.1,Coronavirinae,,,,Meriones meridianus,31105,36.73042919144832,77.14156645339438,0.188898762815471,May-2014,2014-05-01
2949,Myodes_coronavirus_2JL14,ON932798.1,Coronavirinae,,,,Rattus tanezumi,30806,39.74875024345907,78.57487742920938,0.16228142546369612,Jun-2021,2021-06-01
2950,Myodes_coronavirus_2JL14,KY370045.1,Coronavirinae,,,,Myodes rufocanus,29197,39.76435935198822,78.59070781185034,0.12601255739725709,Aug-2014,2014-08-01
2951,Myodes_coronavirus_2JL14,OQ297716.1,Coronavirinae,,,,Eothenomys eva,29118,39.07205165189917,78.28461510887166,0.13873051816946624,Jul-2021,2021-07-01
2952,Myodes_coronavirus_2JL14,KY370054.1,Coronavirinae,,,,Eothenomys melanogaster,28862,39.51216131938189,78.46523366716332,0.1237258997849422,Dec-2015,2015-12-01
2953,Myodes_coronavirus_2JL14,KY370050.1,Coronavirinae,,,,Rattus losea,28722,40.2757468142887,78.82363561244694,0.11193726859405444,May-2015,2015-05-01
