,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime,ZDNABERT intervals total length,ZDNABERT intervals number,ZHUNT intervals total length,ZHUNT intervals number
2165,Beluga_whale_coronavirus_SW1,KF793826.1,Orthocoronavirinae,Gammacoronavirus,Cegacovirus,Beluga whale coronavirus SW1,,31775,39.2522187952414,78.29479165284675,0.1971115588441075,11-MAR-2014,2014-03-11,1380,7,462,45
2166,Alphapironavirus_bona,MK611985.1,Pitovirinae,Alphapironavirus,Alphapironavirus bona,,Oncorhynchus tshawytscha,36652,38.79069767441861,78.12961825999344,-0.08376173759424778,21-Oct-2013,2013-10-21,2015,16,144,15
2167,Alphacoronavirus_1,KC962433.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Sus scrofa,28580,37.57872638208538,77.64868754360214,0.0984109569725387,05-May-2012,2012-05-05,892,7,164,16
2168,Alphacoronavirus_1,KP143511.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28971,38.3659521590556,77.94075421251875,0.10460668158624775,01-Jan-2013,2013-01-01,1401,17,68,7
2169,Alphacoronavirus_1,KP143512.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28956,38.36510567757978,77.9426627309748,0.10491043888333057,01-Jan-2013,2013-01-01,1548,13,68,7
2170,Alphacoronavirus_1,OM451122.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Raccoon dog,29309,37.761060730970044,77.71994602468914,0.09105079088752767,2021,2021-01-01,671,5,166,16
2171,Alphacoronavirus_1,OX335623.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29139,37.52016198222314,77.6282898983003,0.08802447420171353,04-OCT-2022,2022-10-04,688,2,148,15
2172,Alphacoronavirus_1,KY566210.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29297,38.77871454415128,78.14964488190776,0.10098782603310152,Nov-2016,2016-11-01,899,6,122,12
2173,Alphacoronavirus_1,KF530136.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29076,38.47959706334301,77.97765320784595,0.08787843032724478,27-Jan-2010,2010-01-27,821,2,76,8
2174,Alphacoronavirus_1,JQ408981.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29025,38.21533161068045,77.89520684948542,0.10309954389801303,10-MAY-2012,2012-05-10,856,7,98,10
2175,Alphacoronavirus_1,MZ322950.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,porcine,28458,37.66603415559772,77.68428670965937,0.1010688779957622,21-Apr-2019,2019-04-21,495,1,164,16
2176,Alphacoronavirus_1,KX900411.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.449598541425615,77.57137018458877,0.10854351779309068,05-Feb-2014,2014-02-05,674,5,174,17
2177,Alphacoronavirus_1,AX154950.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28588,37.58220232265286,77.64904126456673,0.09814159527204896,22-JUN-2001,2001-06-22,869,9,164,16
2178,Alphacoronavirus_1,MZ420153.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Homo sapiens,29377,37.607652244953535,77.65621694087821,0.08773730039110908,15-Mar-2017,2017-03-15,495,1,216,22
2179,Alphacoronavirus_1,DQ848678.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29277,38.34409263244185,77.93935620028037,0.10187967626870877,12-SEP-2006,2006-09-12,495,1,130,13
2180,Alphacoronavirus_1,ON595856.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29333,38.543619813861525,78.0524358575272,0.10136140330629524,2017,2017-01-01,1561,11,46,5
2181,Alphacoronavirus_1,FJ938054.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29269,38.5401360079281,78.02092901922236,0.09974209830920003,02-Feb-2007,2007-02-02,512,2,124,13
2182,Alphacoronavirus_1,MW030110.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29302,38.58098423315815,78.0243799332668,0.10116393347009878,May-2018,2018-05-01,826,8,36,4
2183,Alphacoronavirus_1,KU215423.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29262,38.773207508462406,78.12978363463242,0.09748313325308498,2013,2013-01-01,741,5,94,10
2184,Alphacoronavirus_1,ON595863.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28806,38.56835381517739,78.03711687866956,0.1075298024796098,2018,2018-01-01,481,4,78,8
2185,Alphacoronavirus_1,KX722531.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29042,38.850889192886456,78.16707364996722,0.08207811847287413,01-Feb-2015,2015-02-01,1269,10,56,6
2186,Alphacoronavirus_1,KY063618.2,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,dog,28969,37.68856363699127,77.70500626736703,0.09261951546933188,01-Jul-2016,2016-07-01,617,3,66,7
2187,Alphacoronavirus_1,KF530124.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28996,38.56029891088322,78.03543238983428,0.08297877420186466,23-Nov-2010,2010-11-23,699,5,36,4
2188,Alphacoronavirus_1,KF530126.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28306,38.7093045655943,78.12795791035069,0.09980171480677824,24-Aug-2010,2010-08-24,495,1,64,7
2189,Alphacoronavirus_1,KF530116.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29062,38.647564469914045,78.03170941373867,0.06260009821781384,07-Jan-2010,2010-01-07,601,3,70,7
2190,Alphacoronavirus_1,MT114543.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,canine,29148,37.84479209551256,77.77061070920854,0.08911100796138209,27-Jan-2019,2019-01-27,495,1,164,17
2191,Alphacoronavirus_1,ON313747.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,,Mops condylurus,27989,43.005181347150256,80.22733096170913,0.07829532571291237,2018-06-03,2018-06-03,2567,27,218,22
2192,Alphacoronavirus_1,FJ938062.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29266,38.65299145299145,78.0833669434154,0.10800013799932698,24-May-2007,2007-05-24,1160,9,160,16
2193,Alphacoronavirus_1,ON595866.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29288,38.69844304834745,78.08327942520617,0.10571072949923177,2018,2018-01-01,892,6,78,8
2194,Alphacoronavirus_1,KF530125.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28829,38.38328639287065,77.93459926071256,0.0866664489743132,22-Jun-2010,2010-06-22,707,6,88,9
2195,Alphacoronavirus_1,KU215427.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29238,38.78563849813465,78.13282014081005,0.09965599993206946,2013,2013-01-01,762,7,94,10
2196,Alphacoronavirus_1,MW308128.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29294,38.40035502150611,77.97641826692524,0.10895965260267715,2006,2006-01-01,990,2,62,7
2197,Alphacoronavirus_1,FJ938057.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29275,38.47259289673578,77.99995324371213,0.10548752491106109,13-Jul-2007,2007-07-13,895,8,202,21
2198,Alphacoronavirus_1,KX900408.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.39349952666456,77.54127022616876,0.10889653232749155,17-Jan-2014,2014-01-17,569,5,164,16
2199,Alphacoronavirus_1,KX900405.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.44609235300305,77.57067984762244,0.10781345290613348,04-Jan-2013,2013-01-04,651,3,174,17
2200,Alphacoronavirus_1,KX900398.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.46712948353845,77.58785648767281,0.10722771872954631,08-Feb-2007,2007-02-08,495,1,164,16
2201,Alphacoronavirus_1,KF530135.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28338,38.66655698597458,78.08813958817416,0.0980155976976559,17-Jun-2010,2010-06-17,723,4,102,10
2202,Alphacoronavirus_1,FJ938055.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29285,38.57108705303781,78.01606907026297,0.10622217431415122,24-May-2007,2007-05-24,930,7,106,11
2203,Alphacoronavirus_1,KF530127.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29023,38.62162943386877,78.04902894328109,0.09354072147728562,06-Sep-2010,2010-09-06,631,6,70,8
2204,Alphacoronavirus_1,KP202848.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Sus scrofa,28611,37.56247597078047,77.64415719925813,0.09793999207465859,07-Mar-2013,2013-03-07,619,5,164,16
2205,Alphacoronavirus_1,HM776941.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,swine,28580,37.603219034289715,77.65515628926812,0.09858093551417353,2009,2009-01-01,739,5,164,16
2206,Alphacoronavirus_1,KY566209.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29440,38.69565217391304,78.11972210804925,0.10166060678721678,Nov-2016,2016-11-01,1177,9,122,12
2207,Alphacoronavirus_1,OM830320.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,porcine,27776,37.507200460829495,77.6149985326283,0.10660449654524032,01-Sep-1986,1986-09-01,1004,9,146,15
2208,Alphacoronavirus_1,KR270796.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,27765,37.15469115793265,77.44553178986035,0.1157053060681714,24-Jul-2014,2014-07-24,721,2,154,15
2209,Alphacoronavirus_1,KX900402.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28582,37.57959554964663,77.64561740732245,0.09773666952442704,17-Apr-2008,2008-04-17,864,7,164,16
2210,Alphacoronavirus_1,GU553361.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,feline,29264,38.70207094525323,78.10531823787232,0.09987132858700574,13-Sep-2007,2007-09-13,724,4,62,7
2211,Alphacoronavirus_1,KF530271.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus; sex: F,28039,38.51065527975098,78.01559743343353,0.09700258120535102,17-Mar-2011,2011-03-17,582,8,106,11
2212,Alphacoronavirus_1,MW591993.2,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Homo sapiens,29088,37.576924399216146,77.64664119255025,0.08861273618935761,2017,2017-01-01,496,1,206,22
2213,Alphacoronavirus_1,FJ938059.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29295,38.56542104003556,78.0408020315138,0.10363348841340743,05-Jun-2007,2007-06-05,990,7,158,17
2214,Alphacoronavirus_1,KP143509.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28968,38.38028169014084,77.94874749920768,0.10612307160772338,01-Jan-2013,2013-01-01,1390,16,86,9
2215,Alphacoronavirus_1,MN692770.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,swine,28094,38.13761435232976,77.91084225711194,0.1025669965701335,30-May-2014,2014-05-30,840,3,78,8
2216,Alphacoronavirus_1,KF530122.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28990,38.71233807190335,78.07379853595802,0.07310028930242109,27-Aug-2009,2009-08-27,705,9,116,13
2217,Alphacoronavirus_1,OX335530.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29206,37.710168134507605,77.72157319896672,0.08385648498201921,04-OCT-2022,2022-10-04,495,1,182,19
2218,Alphacoronavirus_1,KF530132.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,27253,38.495804413135815,77.96815351757618,0.08982225848673596,08-Jun-2010,2010-06-08,495,1,66,7
2219,Alphacoronavirus_1,ON595871.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29258,38.81331601613234,78.13825757533522,0.10229033006914538,2018,2018-01-01,891,4,76,8
2220,Alphacoronavirus_1,KC175341.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Canis lupus familiaris,29340,37.569870483980914,77.65850150754233,0.09382229752983343,1978,1978-01-01,495,1,198,19
2221,Alphacoronavirus_1,MT955604.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,canine,29381,37.6263571695994,77.66823227440716,0.07325757879497002,22-DEC-2021,2021-12-22,518,3,270,26
2222,Alphacoronavirus_1,KR061459.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28111,38.10607947066985,77.89997141852126,0.1039236671182558,04-Sep-2009,2009-09-04,1056,4,78,8
2223,Alphacoronavirus_1,DQ811787.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,27550,37.45916515426497,77.58456485229277,0.10794897870734783,14-JUL-2016,2016-07-14,495,1,150,15
2224,Alphacoronavirus_1,JQ408980.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29363,38.11599632190171,77.85072193379165,0.10282015132321722,10-MAY-2012,2012-05-10,921,13,98,10
2225,Alphacoronavirus_1,HQ392471.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,feline,29252,38.57030367352529,78.05159251590538,0.10929701217000003,23-Aug-2007,2007-08-23,496,1,76,8
2226,Alphacoronavirus_1,OM802899.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,swine,28020,37.63026409707352,77.67287663953692,0.09857534095045327,04-Jul-2019,2019-07-04,1083,6,164,16
2227,Alphacoronavirus_1,KC175339.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Canis lupus familiaris,29270,38.16535702084045,77.87199377517396,0.10230788529794158,1971,1971-01-01,611,6,98,10
2228,Alphacoronavirus_1,KU215424.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29253,38.778719912472646,78.13013765582951,0.09844224495300645,2013,2013-01-01,751,6,94,10
2229,Alphacoronavirus_1,OR209252.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,swine,27898,37.50806509427199,77.60932479075859,0.10655540000696802,1991,1991-01-01,661,4,150,15
2230,Alphacoronavirus_1,JN856008.2,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Canis lupus familiaris,29271,37.402206962522634,77.55329520094972,0.0938720983486623,1976,1976-01-01,798,2,220,23
2231,Alphacoronavirus_1,OQ198019.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,canine,28872,38.67761152673871,78.09607670352239,0.1490279923705211,2020/2021,,2932,18,216,24
2232,Alphacoronavirus_1,MT906865.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,domestic dog,29321,37.693120971317484,77.69576590204633,0.08540329088784115,2020,2020-01-01,679,4,88,9
2233,Alphacoronavirus_1,NC_038861.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28586,37.59532638354439,77.65570651465208,0.0983720492474422,24-AUG-2018,2018-08-24,898,7,164,16
2234,Alphacoronavirus_1,MW354911.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,fox,29851,37.48618136745838,77.62757302050045,0.0870387962667189,2019-11-01,2019-11-01,700,2,186,19
2235,Alphacoronavirus_1,KX900399.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.46011710669331,77.57362764788877,0.10768982677938216,16-Feb-2007,2007-02-16,495,1,174,17
2236,Alphacoronavirus_1,ON595867.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29299,38.683914126762005,78.09085980630886,0.10522242984970313,2018,2018-01-01,777,4,78,8
2237,Alphacoronavirus_1,HQ012372.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29216,38.701396495071194,78.10659683093093,0.10383195612991011,11-Sep-2007,2007-09-11,506,2,26,3
2238,Alphacoronavirus_1,HQ012369.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,feline,28429,38.62173285960531,78.07365613401612,0.10062124553501588,11-Sep-2007,2007-09-11,709,10,60,7
2239,Alphacoronavirus_1,KX722529.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29174,38.71940769178035,78.10055104858196,0.09475818216847168,01-Jan-2015,2015-01-01,1165,15,56,6
2240,Alphacoronavirus_1,KC461237.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29357,38.13059917566509,77.85543016046603,0.10372486922670393,2011,2011-01-01,670,4,98,10
2241,Alphacoronavirus_1,OX335534.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29311,37.566101463614345,77.6447347476647,0.09291789959661555,04-OCT-2022,2022-10-04,495,1,182,19
2242,Alphacoronavirus_1,MT114544.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,canine,28960,37.77279005524862,77.72745366653203,0.08696730566951971,10-Dec-2019,2019-12-10,681,2,170,17
2243,Alphacoronavirus_1,ON016092.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28503,37.61709293758552,77.66319183823708,0.10099741746652056,23-JAN-2023,2023-01-23,705,2,164,16
2244,Alphacoronavirus_1,NC_002306.3,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29355,38.14341679441321,77.86263525095893,0.10453188047856367,13-AUG-2018,2018-08-13,682,5,98,10
2245,Alphacoronavirus_1,FJ938056.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29253,38.58329629756248,78.04875597976428,0.09953153972257736,07-Mar-2007,2007-03-07,825,6,108,12
2246,Alphacoronavirus_1,KF530133.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29091,38.69910351091979,78.09854826253257,0.09318320722669148,26-Jun-2007,2007-06-26,962,7,74,7
2247,Alphacoronavirus_1,JN183882.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29243,38.7148621845291,78.11609443616601,0.1066644603612267,14-Jul-2010,2010-07-14,1192,9,146,15
2248,Alphacoronavirus_1,CQ870486.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28588,37.58220232265286,77.64904126456673,0.09814159527204896,14-SEP-2004,2004-09-14,869,9,164,16
2249,Alphacoronavirus_1,OQ311323.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29388,38.1005852729005,77.85211839378843,0.10430679545996452,19-JUN-2023,2023-06-19,682,5,98,10
2250,Alphacoronavirus_1,FJ755618.2,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28569,37.65270047954076,77.68406543164059,0.09965300891466745,1973,1973-01-01,495,1,164,16
2251,Alphacoronavirus_1,KF530123.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29123,38.691068914603576,78.12476727993203,0.10265423020590658,17-Aug-2010,2010-08-17,985,4,64,7
2252,Alphacoronavirus_1,OP434397.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,porcine,28398,37.62588914712304,77.6683916223746,0.10335999642450015,2012,2012-01-01,613,3,164,16
2253,Alphacoronavirus_1,KX900393.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28582,37.57959554964663,77.6436031749854,0.0992675750579478,08-Dec-2006,2006-12-08,905,7,164,16
2254,Alphacoronavirus_1,KC461236.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29357,38.191913342644,77.88369865444088,0.10410716754858719,2011,2011-01-01,682,5,98,10
2255,Alphacoronavirus_1,HQ392470.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,feline,29255,38.73658303138032,78.11947578601428,0.10296512005827897,23-Aug-2007,2007-08-23,974,9,52,6
2256,Alphacoronavirus_1,KX900410.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.397005715087126,77.54295083558395,0.10841291478425243,04-Feb-2014,2014-02-04,569,5,164,16
2257,Alphacoronavirus_1,KF530131.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28357,38.57090643274854,78.06316593040486,0.0970180489153954,20-Sep-2010,2010-09-20,495,1,64,7
2258,Alphacoronavirus_1,NC_028806.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28111,38.10607947066985,77.89997141852126,0.1039236671182558,04-Sep-2009,2009-09-04,1056,4,78,8
2259,Alphacoronavirus_1,KF530117.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29001,38.85578504843721,78.17001318731116,0.10380017997795214,12-Aug-2010,2010-08-12,874,6,102,11
2260,Alphacoronavirus_1,LC742526.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28225,38.377325066430465,77.94298973225244,0.10004700922903946,2015-08-15,2015-08-15,0,0,70,8
2261,Alphacoronavirus_1,DQ286389.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28632,38.14962279966471,77.87030777473143,0.10440897573213934,14-FEB-2007,2007-02-14,759,7,98,10
2262,Alphacoronavirus_1,OM830321.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,porcine,27546,37.43193204094968,77.57340486394963,0.10992421586164251,01-Jun-1990,1990-06-01,591,5,150,15
2263,Alphacoronavirus_1,KX499468.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,porcine,28614,37.58300132802125,77.64635937479994,0.09835669143978625,22-Dec-2015,2015-12-22,618,7,164,16
2264,Alphacoronavirus_1,OX335548.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29245,37.777294475859065,77.74857086617374,0.0823517174790134,04-OCT-2022,2022-10-04,495,1,182,19
2265,Alphacoronavirus_1,FJ938061.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,cat,29130,38.736046711317194,78.10841507432326,0.09905179358486293,10-Mar-1998,1998-03-10,762,7,94,10
2266,Alphacoronavirus_1,DQ811786.2,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,porcine,27904,37.7486291796581,77.72350264053591,0.0996069319517697,1987,1987-01-01,528,4,164,16
2267,Alphacoronavirus_1,KX722530.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,28595,38.67459346039517,78.05885188224471,0.09895299845581718,01-Feb-2015,2015-02-01,647,4,70,8
2268,Alphacoronavirus_1,KF530129.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29081,38.45110687582466,77.98440275800573,0.09696869060975519,30-Jun-2010,2010-06-30,764,8,40,5
2269,Alphacoronavirus_1,DQ201447.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28548,37.69440941572089,77.70176081751458,0.09978952214301566,26-JUL-2016,2016-07-26,688,2,168,16
2270,Alphacoronavirus_1,MT114542.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,canine,28975,37.789052253744735,77.7527359295787,0.0879422647078348,02-Jan-2019,2019-01-02,704,4,132,14
2271,Alphacoronavirus_1,KY063617.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,dog,29264,37.64010388190268,77.68201476422081,0.09255911599278255,01-Jul-2016,2016-07-01,617,3,66,7
2272,Alphacoronavirus_1,MZ320953.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Rhizomys sinensis,28823,37.751101550844815,77.74589039957488,0.09154440771605263,Feb-2020,2020-02-01,505,2,268,27
2273,Alphacoronavirus_1,ON595858.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29334,38.65139428649349,78.0921075024603,0.10407856432707341,2017,2017-01-01,1181,3,74,8
2274,Alphacoronavirus_1,KF530270.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus; sex: F,28457,38.86653752545572,78.17213734391589,0.07472125840468079,26-Nov-2008,2008-11-26,1306,6,80,8
2275,Alphacoronavirus_1,AJ271965.2,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,pig,28586,37.59532638354439,77.65570651465208,0.0983720492474422,15-APR-2005,2005-04-15,898,7,164,16
2276,Alphacoronavirus_1,KU215425.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29262,38.780462795228495,78.13058789508557,0.09764555261110545,2013,2013-01-01,751,6,94,10
2277,Alphacoronavirus_1,MT114540.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,canine,29052,37.632520996833264,77.66415188299328,0.08776047141313269,26-Jul-2019,2019-07-26,720,4,82,9
2278,Alphacoronavirus_1,JN634064.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28984,38.148633728953904,77.87786568559511,0.10339711498741723,31-AUG-2012,2012-08-31,629,2,164,18
2279,Alphacoronavirus_1,KU215419.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,Felis catus,29262,38.779487179487184,78.13055050250563,0.09758889865791534,2013,2013-01-01,778,4,94,10
2280,Alphacoronavirus_1,OX335546.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,29213,37.67299362608726,77.69652068855828,0.08748539896869434,04-OCT-2022,2022-10-04,495,1,170,18
2281,Alphacoronavirus_1,KX900403.1,Orthocoronavirinae,Alphacoronavirus,Tegacovirus,Alphacoronavirus 1,,28521,37.41804284562252,77.5553679766993,0.10788321730568036,09-Apr-2008,2008-04-09,495,1,174,17
